"id","title","slug","status","url","words","h2","internal_links","external_links","has_problem_solution","has_seo_title","has_seo_description","has_featured_image","content_type","intent","phase","product","level","content_qa_needed","seo_needed","issues"
"2136","Zašto se kobasica ne smije sušiti prebrzo: tvrda kora nije znak gotovosti","zasto-se-kobasica-ne-smije-susiti-prebrzo","publish","https://drycured.com/2024/01/10/zasto-se-kobasica-ne-smije-susiti-prebrzo/","710","9","4","0","0","1","1","0","troubleshooting","problems","drying_maturation","sausages_salami","beginner","1","0","words 710/1100; links 4/5; missing problem-solution"
"2137","Kako pratiti gubitak mase tijekom sušenja: vaga kao najjednostavniji instrument","kako-pratiti-gubitak-mase-tijekom-susenja","publish","https://drycured.com/2024/01/09/kako-pratiti-gubitak-mase-tijekom-susenja/","752","10","3","1","0","1","1","0","practical_guide","process","drying_maturation","general_multiple_products","beginner","1","0","words 752/1100; links 3/5; missing problem-solution"
"2138","Plemenita plijesan: kada je bijeli štit, a kada ozbiljno upozorenje","plemenita-plijesan-bijeli-stit-ili-upozorenje","publish","https://drycured.com/2024/01/08/plemenita-plijesan-bijeli-stit-ili-upozorenje/","741","11","5","0","0","1","1","0","troubleshooting","problems","drying_maturation","general_multiple_products","intermediate","1","0","words 741/1100; missing problem-solution"
"2139","Temperatura, vlaga i zrak: tri stupa dobrog sušenja i zrenja","temperatura-vlaga-i-zrak-tri-stupa-zrenja","publish","https://drycured.com/2024/01/06/temperatura-vlaga-i-zrak-tri-stupa-zrenja/","712","9","4","0","0","1","1","0","scientific_explanation","understanding","drying_maturation","general_multiple_products","intermediate","1","0","words 712/1100; links 4/5; missing problem-solution"
"2141","Najčešće greške kod kobasica: uzroci, znakovi i konkretna rješenja","najcesce-greske-kod-kobasica-i-kako-ih-ispraviti","publish","https://drycured.com/2024/01/04/najcesce-greske-kod-kobasica-i-kako-ih-ispraviti/","725","10","5","0","0","1","1","0","troubleshooting","problems","general_process","sausages_salami","beginner","1","0","words 725/1100; missing problem-solution"
"2144","Sigurnost hrane kod suhomesnatih proizvoda: bez panike, ali bez improvizacije","sigurnost-hrane-kod-suhomesnatih-proizvoda-bez-panike","publish","https://drycured.com/2024/01/01/sigurnost-hrane-kod-suhomesnatih-proizvoda-bez-panike/","568","8","3","0","0","1","1","0","practical_guide","safety","general_process","general_multiple_products","beginner","1","0","words 568/1100; H2 8/9; links 3/5; missing problem-solution"
"2831","Pasmina, prehrana i mast: zašto sirovina odlučuje o okusu","pasmina-prehrana-i-mast-zasto-sirovina-odlucuje-o-okusu","publish","https://drycured.com/2024/01/23/pasmina-prehrana-i-mast-zasto-sirovina-odlucuje-o-okusu/","320","6","0","0","0","0","0","0","scientific_explanation","[""understanding""]","[""raw_material""]","[""general_multiple_products""]","advanced","1","1","words 320/1100; H2 6/9; links 0/5; missing problem-solution"
"2832","Mast u suhomesnatim proizvodima: neprijatelj ili nositelj okusa","mast-u-suhomesnatim-proizvodima-nositelj-okusa","publish","https://drycured.com/2024/01/24/mast-u-suhomesnatim-proizvodima-nositelj-okusa/","308","6","0","0","0","0","0","0","product_article","[""inspiration""]","[""raw_material""]","[""lard_cracklings""]","intermediate","1","1","words 308/1100; H2 6/9; links 0/5; missing problem-solution"
"2833","PSE i DFD meso: kako loša sirovina pokvari dobar postupak","pse-i-dfd-meso-kako-losa-sirovina-pokvari-dobar-postupak","publish","https://drycured.com/2024/01/25/pse-i-dfd-meso-kako-losa-sirovina-pokvari-dobar-postupak/","321","6","0","0","0","0","0","0","scientific_explanation","[""safety"",""understanding""]","[""raw_material""]","[""general_multiple_products""]","advanced","1","1","words 321/1100; H2 6/9; links 0/5; missing problem-solution"
"2837","Panceta: ravnoteža mesa, masti, soli i vremena","panceta-zasto-trbuh-trazi-strpljenje-i-ravnotezu","publish","https://drycured.com/2024/01/29/panceta-zasto-trbuh-trazi-strpljenje-i-ravnotezu/","810","9","6","0","0","1","1","1","product_article","process","drying_maturation","pancetta_bacon","intermediate","1","0","words 810/1100; missing problem-solution"
"2842","Čuvanje nakon zrenja: kako ne pokvariti dobar suhomesnati proizvod na kraju","cuvanje-nakon-zrenja-kako-ne-pokvariti-dobar-proizvod","publish","https://drycured.com/2024/02/03/cuvanje-nakon-zrenja-kako-ne-pokvariti-dobar-proizvod/","749","11","5","0","0","1","1","0","practical_guide","process","storage_packaging","general_multiple_products","beginner","1","0","words 749/1100; missing problem-solution"
"2843","Kada suhomesnati proizvod treba odbaciti: jasna granica sigurnosti","kada-proizvod-treba-odbaciti-rizik-i-sigurnost","publish","https://drycured.com/2024/02/04/kada-proizvod-treba-odbaciti-rizik-i-sigurnost/","576","8","3","0","0","1","1","0","troubleshooting","problems","general_process","general_multiple_products","beginner","1","0","words 576/1100; H2 8/9; links 3/5; missing problem-solution"
"2849","Ekvilibrijsko soljenje: preciznost umjesto soljenja od oka","ekvilibrijsko-soljenje-kako-soliti-precizno","publish","https://drycured.com/2024/02/10/ekvilibrijsko-soljenje-kako-soliti-precizno/","462","6","2","0","0","1","1","0","practical_guide","process","salting","general_multiple_products","intermediate","1","0","words 462/1100; H2 6/9; links 2/5; missing problem-solution"
"2850","Equalizacija nakon soljenja: faza odmora koja spašava presjek","equalizacija-nakon-soljenja-zasto-meso-mora-odmoriti","publish","https://drycured.com/2024/02/11/equalizacija-nakon-soljenja-zasto-meso-mora-odmoriti/","472","7","2","0","0","1","1","0","practical_guide","process","salting","whole_cuts","intermediate","1","0","words 472/1100; H2 7/9; links 2/5; missing problem-solution"
"2851","Vodna aktivnost: zašto suh izgled nije dovoljan dokaz sigurnosti","vodna-aktivnost-zasto-sama-vlaga-nije-dovoljna","publish","https://drycured.com/2024/02/12/vodna-aktivnost-zasto-sama-vlaga-nije-dovoljna/","578","8","3","0","0","1","1","0","scientific_explanation","understanding","drying_maturation","general_multiple_products","advanced","1","0","words 578/1100; H2 8/9; links 3/5; missing problem-solution"
"2852","Starter kulture: pomoć za fermentaciju, ali ne zamjena za higijenu","starter-kulture-kada-pomazu-a-kada-nisu-carobni-stapic","publish","https://drycured.com/2024/02/13/starter-kulture-kada-pomazu-a-kada-nisu-carobni-stapic/","599","8","3","0","0","1","1","0","scientific_explanation","understanding","fermentation","sausages_salami","intermediate","1","0","words 599/1100; H2 8/9; links 3/5; missing problem-solution"
"2853","Rezanje mesa prema namjeni: zašto svaki komad ne ide u isti proizvod","rezanje-mesa-prema-namjeni","publish","https://drycured.com/2024/02/14/rezanje-mesa-prema-namjeni/","366","7","0","0","0","0","0","0","practical_guide","[""process""]","[""preparation""]","[""general_multiple_products""]","intermediate","1","1","words 366/1100; H2 7/9; links 0/5; missing problem-solution"
"2854","Senzorska kontrola: što miris, dodir i presjek otkrivaju prije instrumenta","senzorska-kontrola-nos-oko-ruka-prije-instrumenta","publish","https://drycured.com/2024/02/15/senzorska-kontrola-nos-oko-ruka-prije-instrumenta/","741","11","5","0","0","1","1","0","practical_guide","safety","general_process","general_multiple_products","beginner","1","0","words 741/1100; missing problem-solution"
